"Imported Profiles","Company Table Data (Company filter table test (superhero))","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile","Enrich Person from LinkedIn Profile","Picture Url Orig","Picture Url Copy","LinkedIn Picture Check","Image Description","Attribute Descriptions","Response","JSON Reformat (1)"
,,"Jack","Florens","Jack Florens","Executive Vice President - Sales & Operations","Miami-Fort Lauderdale Area","stayhvn.com","https://linkedin.com/in/jack-florens-06a2a118b",,,,"false",,,,
,,"Joshua","Kimsey","Joshua Kimsey","VP of sales","Raleigh-Durham-Chapel Hill Area",,"https://linkedin.com/in/joshua-kimsey-a33a3846",,,,"false",,,,
,,"Barbara","Barenholtz Present","Barbara Barenholtz Present","Vice President Enterprise Sales","Greater St. Louis","healthequity.com","https://linkedin.com/in/barbarabarenholtzpresent",,,,"false",,,,
,,"Emily","Graham","Emily Graham","Regional Vice President, Sales","Dallas-Fort Worth Metroplex","entrata.com","https://linkedin.com/in/emilygraham4",,,,"false",,,,
,,"Alex","Becker","Alex Becker","Chief Revenue Officer","Greater Chicago Area","revealdata.com","https://linkedin.com/in/alex-becker-60045220",,,,"false",,,,
,,"John","Centers","John Centers","Chief Revenue Officer- SCS","Atlanta Metropolitan Area","redwoodlogistics.com","https://linkedin.com/in/john-centers-b4951810",,,,"false",,,,
,,"Carol","Canava ","Carol Canava","VP -Revenue Cycle Management","Dallas-Fort Worth Metroplex","mycornerstonedentist.com","https://linkedin.com/in/carol-canava-98543129",,,,"false",,,,
,,"Allen","Zhang","Allen Zhang","VP of Sales","San Francisco Bay Area",,"https://linkedin.com/in/allen-zhang-3509b9253",,,,"false",,,,
,,"Chad","Melberg","Chad Melberg","Vice President Sales","Greater Pittsburgh Region","signinnovation.com","https://linkedin.com/in/chad-melberg-a7686311",,,,"false",,,,
,,"Dan","Braley","Dan Braley","Regional Vice President of Sales","Greater Minneapolis-St. Paul Area","usadebusk.com","https://linkedin.com/in/dan-braley-65774727",,,,"false",,,,
,,"Carol","González","Carol González","Vice President Compliance and Sales","San Francisco Bay Area",,"https://linkedin.com/in/carol-gonzález-37285982",,,,"false",,,,
,,"Carlton ","Reed Sr.","Carlton Reed Sr.","Vice President of Sales and Marketing - North Texas","Dallas-Fort Worth Metroplex","drivenmarketing.com","https://linkedin.com/in/carlton-reed",,,,"false",,,,
,,"Bruce","Ashby","Bruce Ashby","VP Sales Konica Minolta","Raleigh-Durham-Chapel Hill Area","konicaminolta.us","https://linkedin.com/in/bruce-ashby-433996169",,,,"false",,,,
,,"Thomas","Connolly","Thomas Connolly","Chief Sales Officer","New York City Metropolitan Area","usaretirement.org","https://linkedin.com/in/thomas-connolly-19967b",,,,"false",,,,
,,"Brian","Vestle","Brian Vestle","Chief Revenue Officer (CRO), Owner","Kansas City Metropolitan Area","gonextpage.com","https://linkedin.com/in/brianvestle",,,,"false",,,,
,,"Megan","Heltemes","Megan Heltemes","Vice President, Sales","Greater Minneapolis-St. Paul Area","elevate.law","https://linkedin.com/in/meganheltemes",,,,"false",,,,
,,"Chuck","Baker","Chuck Baker","VP Channel Sales","Dallas-Fort Worth Metroplex","inteveo.com","https://linkedin.com/in/chuck-baker",,,,"false",,,,
,,"Allan","Bernstein","Allan Bernstein","Senior Vice President Of Sales","Dallas-Fort Worth Metroplex","eazyml.com","https://linkedin.com/in/allan-bernstein-63b90a79",,,,"false",,,,
,,"Rhim","Fleischman","Rhim Fleischman","VP Sales","San Francisco Bay Area","peerassistllc.com","https://linkedin.com/in/rhim-fleischman-6bb3b364",,,,"false",,,,
,,"Luiz Cesar","Oliveira","Luiz Cesar Oliveira","Region VP - Americas Sales","Miami-Fort Lauderdale Area","jdsu.com","https://linkedin.com/in/luiz-cesar-oliveira-52a7647",,,,"false",,,,
,,"Rogerio","Pereira","Rogerio Pereira","VP of Sales and Marketing","Miami-Fort Lauderdale Area","embedded360.com","https://linkedin.com/in/rogeriopereira2",,,,"false",,,,
,,"Patrick","S.","Patrick S.","Vice President of Sales","Miami-Fort Lauderdale Area","sunflower-hemp.com","https://linkedin.com/in/patrick-s-ba13b260",,,,"false",,,,
,,"Stoney","Goldstein","Stoney Goldstein","Chief Revenue Officer","Greater Chicago Area",,"https://linkedin.com/in/stoneygoldstein",,,,"false",,,,
,,"Isaac","Kinter","Isaac Kinter","Regional Vice President - Head of Sales","Dallas-Fort Worth Metroplex","eyefinity.com","https://linkedin.com/in/isaac-kinter",,,,"false",,,,
,,"Jordan","Stang","Jordan Stang","VP of Product Development & Sales","Greater Minneapolis-St. Paul Area","igdesigngroup-americas.com","https://linkedin.com/in/jordanstang",,,,"false",,,,
,,"Patrick","Carder","Patrick Carder","Chief Revenue Officer","Greater Minneapolis-St. Paul Area","libertysupply.com","https://linkedin.com/in/patrick-carder",,,,"false",,,,
,,"Tina","Kepler Trumeter","Tina Kepler Trumeter","Chief Revenue Officer","Austin, Texas Metropolitan Area","integratehq.com","https://linkedin.com/in/tina-kepler-trumeter",,,,"false",,,,
,,"Jonathan","Larkin","Jonathan Larkin","Vice President - Sales","Washington DC-Baltimore Area",,"https://linkedin.com/in/jonathan-larkin-33a13916",,,,"false",,,,
,,"Keith","Lammers","Keith Lammers","Vice President of Commercial Sales","Greater Minneapolis-St. Paul Area","allelementsinc.net","https://linkedin.com/in/keith-lammers",,,,"false",,,,
,,"Brooks","Gearhart","Brooks Gearhart","Vice President Sales","Charlotte Metro","arctransit.com","https://linkedin.com/in/brooks-gearhart-301636199",,,,"false",,,,
,,"Connor","Maloney","Connor Maloney","Regional VP of Sales - Federal","Washington DC-Baltimore Area","scale-data.com","https://linkedin.com/in/cfmaloney",,,,"false",,,,
,,"Andrew","Bridges","Andrew Bridges","Group Vice President Sales","San Francisco Bay Area","newrelic.com","https://linkedin.com/in/andrew-bridges-01540a1a6",,,,"false",,,,
,,"Emy","Rachel","Emy Rachel","VP of Sales","Dallas-Fort Worth Metroplex","codeforce.com","https://linkedin.com/in/emy-rachel-85039079",,,,"false",,,,
,,"Nikka","(Suleymanova) Winchell","Nikka (Suleymanova) Winchell","Chief Revenue Officer (CRO)","Denver Metropolitan Area","syfter.com","https://linkedin.com/in/nikkasuleymanova",,,,"false",,,,
,,"Alex","Zea","Alex Zea","Regional VP Of Sales","Miami-Fort Lauderdale Area","jacksonandpartners.com","https://linkedin.com/in/alex-zea-76662279",,,,"false",,,,
,,"Kurt","Gunderson, CFP®","Kurt Gunderson, CFP®","Regional Vice President of Sales","Greater Minneapolis-St. Paul Area","mciinvest.com","https://linkedin.com/in/kurt-gunderson-cfp®-07269927",,,,"false",,,,
,,"Christie","Quinton-Baker","Christie Quinton-Baker","Executive Vice President of Sales","Dallas-Fort Worth Metroplex","bravo-lending.com","https://linkedin.com/in/christie-quinton-baker-401895104",,,,"false",,,,
,,"MICHAEL","GRAUWELS","MICHAEL GRAUWELS","Vice President, Sales","Greater Minneapolis-St. Paul Area",,"https://linkedin.com/in/michael-grauwels-45301761",,,,"false",,,,
,,"Brent","Thurrell","Brent Thurrell","Chief Revenue Officer","Atlanta Metropolitan Area","beyondtrust.com","https://linkedin.com/in/brentthurrell",,,,"false",,,,
,,"Craig A.","Langiewicz","Craig A. Langiewicz","VP of Sales","Greater Minneapolis-St. Paul Area","unlimitedwelding-fab.com","https://linkedin.com/in/craig-a-langiewicz-27032b24",,,,"false",,,,
,,"Nicolas","Beraudo","Nicolas Beraudo","Chief Revenue Officer","San Francisco Bay Area","kochava.com","https://linkedin.com/in/nicolasberaudo",,,,"false",,,,
,,"Chris","Hetterich","Chris Hetterich","Vice President, Sales and Marketing","Dallas-Fort Worth Metroplex","accelerateprint.com","https://linkedin.com/in/chrishetterich",,,,"false",,,,
,,"Dave","Montanaro","Dave Montanaro","Chief Revenue Officer","Greater Boston",,"https://linkedin.com/in/davemontanaro",,,,"false",,,,
,,"Alejandro","Seri","Alejandro Seri","Vice President of Sales","Los Angeles Metropolitan Area","finaldraft.com","https://linkedin.com/in/alejandro-seri-36613310",,,,"false",,,,
,,"Bob","Garza","Bob Garza","VP of Sales","Dallas-Fort Worth Metroplex","touchlynk.com","https://linkedin.com/in/bob-garza-45b70945",,,,"false",,,,
,,"Matt","Bonin","Matt Bonin","Vice President Sales United Sources","Greater Minneapolis-St. Paul Area","usisales.com","https://linkedin.com/in/matt-bonin-90b2b377",,,,"false",,,,
,,"Jordan","Mills","Jordan Mills","Regional Vice President of Sales","Dallas-Fort Worth Metroplex","getflex.com","https://linkedin.com/in/mj1989",,,,"false",,,,
,,"Abdul","Rashid","Abdul Rashid","VP of Sales","Dallas-Fort Worth Metroplex","allstarterminals.com","https://linkedin.com/in/abdul-rashid-412195137",,,,"false",,,,
,,"Stephen","Jordan, CFA","Stephen Jordan, CFA","Chief Revenue Officer (CRO)","Greater Phoenix Area","desertfinancial.com","https://linkedin.com/in/stephen-jordan-cfa-b5a61246",,,,"false",,,,
,,"Wayne","Trudeau","Wayne Trudeau","Chief Sales Officer (CSO)","Washington DC-Baltimore Area","bayabuild.com","https://linkedin.com/in/wayne-trudeau",,,,"false",,,,
,,"Mike","Fryar","Mike Fryar","Chief Revenue Officer, SVP","Greater Minneapolis-St. Paul Area","sonidaseniorliving.com","https://linkedin.com/in/mikefryar67",,,,"false",,,,
,,"Gary","Clark","Gary Clark","Regional Vice President, ASC Sales","Dallas-Fort Worth Metroplex","sisfirst.com","https://linkedin.com/in/gary-clark-a71bb7b3",,,,"false",,,,
,,"Todd","Leisure","Todd Leisure","Vice President Sales","Washington DC-Baltimore Area","datastax.com","https://linkedin.com/in/todd-leisure-a83200100",,,,"false",,,,
,,"Juan","Faura","Juan Faura","VP, Marketing and Sales","Dallas-Fort Worth Metroplex","venndigital.co","https://linkedin.com/in/juan-a-faura",,,,"false",,,,
,,"Nathan","Harrell","Nathan Harrell","Vice President, Carrier Sales","Kansas City Metropolitan Area","positronaccess.com","https://linkedin.com/in/harrellnathan",,,,"false",,,,
,,"Steve","Davito","Steve Davito","Chief Revenue Officer - Segment","San Francisco Bay Area","twilio.com","https://linkedin.com/in/steve-davito-901a9b",,,,"false",,,,
,,"Craig","Rohlf","Craig Rohlf","VP Sales","Greater Minneapolis-St. Paul Area","cuddleclubbaby.com","https://linkedin.com/in/craigrohlf",,,,"false",,,,
,,"Amy","Drooker (she/her)","Amy Drooker (she/her)","VP, Chief Revenue Officer","Louisville, Kentucky, United States","kylottery.com","https://linkedin.com/in/amydrooker",,,,"false",,,,
,,"Lori","Keezer","Lori Keezer","Vice President of Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/lori-keezer-4aaa43182",,,,"false",,,,
,,"David","Hebner","David Hebner","Executive Vice President, Sales","Washington DC-Baltimore Area","omnibsi.com","https://linkedin.com/in/david-hebner-b98b444",,,,"false",,,,
,,"Paul","Glaser","Paul Glaser","Vice President of Sales and Marketing","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/paul-glaser-748081b9",,,,"false",,,,
,,"Travis","Weaver","Travis Weaver","Vice President of Sales","Dallas-Fort Worth Metroplex","everi.com","https://linkedin.com/in/travis-weaver-965278109",,,,"false",,,,
,,"Mitchell","Hewitt","Mitchell Hewitt","Vice President of Sales - Capital Equipment Solutions","Greater Minneapolis-St. Paul Area","ameriquestcorp.com","https://linkedin.com/in/mitchell-hewitt-340ab048",,,,"false",,,,
,,"Viki","Lozano","Viki Lozano","Vice President of Sales","Dallas-Fort Worth Metroplex","mojolicensing.com","https://linkedin.com/in/viki-lozano-8473b110",,,,"false",,,,
,,"Dawn","Antolino Gesualdo","Dawn Antolino Gesualdo","Vice President Sales","New York City Metropolitan Area","maripakusa.com","https://linkedin.com/in/dawn-antolino-gesualdo-36091a1a2",,,,"false",,,,
,,"Shannon","Salamone","Shannon Salamone","VP of Sales|Select Medical|Outpatient Division","Kansas City Metropolitan Area","selectmedical.com","https://linkedin.com/in/shannon-salamone-3b342353",,,,"false",,,,
,,"Aakash","Desai","Aakash Desai","Chief Revenue Officer","Greater Boston","lumendata.com","https://linkedin.com/in/aakashaianalytics",,,,"false",,,,
,,"Mick","Ingersoll","Mick Ingersoll","Vice President Sales Operations","Las Vegas Metropolitan Area","everi.com","https://linkedin.com/in/mickingersoll",,,,"false",,,,
,,"Greg","Ockelmann","Greg Ockelmann","Vice President, Sales and Operations","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/greg-ockelmann-702b3b8",,,,"false",,,,
,,"Paul","Strand","Paul Strand","Vice President Finance - Sales","Washington DC-Baltimore Area","nestle.com","https://linkedin.com/in/paul-strand-9691304",,,,"false",,,,
,,"Harry","Schottenfeld","Harry Schottenfeld","Outsourced (Fractional) Vice President of Sales","Greater Minneapolis-St. Paul Area","salesxceleration.com","https://linkedin.com/in/harry-schottenfeld-521b223",,,,"false",,,,
,,"Teresa","Miller","Teresa Miller","VP Sales and Marketing","Kansas City Metropolitan Area","ammfleetsolutions.com","https://linkedin.com/in/teresa-miller-900b5420",,,,"false",,,,
,,"Robert","O Donnell","Robert O Donnell","Chief Revenue Officer (CRO)","Washington DC-Baltimore Area","suga-electronics.com","https://linkedin.com/in/robertfodonnell",,,,"false",,,,
,,"Shahnam","Davani","Shahnam Davani","Vice President of Sales","San Francisco Bay Area","dpack.de","https://linkedin.com/in/shahnam-davani-146612112",,,,"false",,,,
,,"Robert","Pope","Robert Pope","VP of Sales","Miami-Fort Lauderdale Area","iccraftsmen.com","https://linkedin.com/in/robertjpopejr",,,,"false",,,,
,,"Ashley","Panfil","Ashley Panfil","Senior Vice President, Global Sales, Marketing and Partner Channel","Dallas-Fort Worth Metroplex","tmgcore.com","https://linkedin.com/in/ashley-panfil-056718b",,,,"false",,,,
,,"Felix","M.","Felix M.","Vice President of Sales","Los Angeles Metropolitan Area","coverhound.com","https://linkedin.com/in/felix-m-384052180",,,,"false",,,,
,,"Kyle","Sanford","Kyle Sanford","Vice President of Sales","Greater Minneapolis-St. Paul Area","mysitesglobal.com","https://linkedin.com/in/kyle-sanford-53373539",,,,"false",,,,
,,"Frank","Belmonte","Frank Belmonte","Vice President Sales","New York City Metropolitan Area",,"https://linkedin.com/in/frank-belmonte-724046139",,,,"false",,,,
,,"Debra G.","Miglionico","Debra G. Miglionico","Sales Administrator | Assistant to Dan Sweeney - U.S. Vice President, Cardiac Surgery and Perfusion","Kansas City Metropolitan Area","medtronic.com","https://linkedin.com/in/debra-g-miglionico",,,,"false",,,,
,,"Norb","Winter","Norb Winter","Sales Vice President, Partner Office Relationships","Greater Minneapolis-St. Paul Area","inswholesalers.com","https://linkedin.com/in/norbwinter",,,,"false",,,,
,,"Ted","Seburn","Ted Seburn","VICE PRESIDENT US SALES","San Francisco Bay Area","apothic.com","https://linkedin.com/in/ted-seburn-14051834",,,,"false",,,,
,,"Jeremy","Garfield, CEM, LEED AP","Jeremy Garfield, CEM, LEED AP","Chief Sales Officer","New York City Metropolitan Area","airmaticcompressor.com","https://linkedin.com/in/jeremy-garfield-cem-leed-ap-ba462b1",,,,"false",,,,
,,"Renato M.","Fernandez Jr.","Renato M. Fernandez Jr.","VP - Sales & Marketing - North America","Miami-Fort Lauderdale Area","gsourcedata.com","https://linkedin.com/in/renato-m-fernandez-jr-16a9b115",,,,"false",,,,
,,"Hiram","Rodriguez","Hiram Rodriguez","VP of Sales","Miami-Fort Lauderdale Area","fibinsurance.com","https://linkedin.com/in/hiram-rodriguez-4b434b176",,,,"false",,,,
,,"Guido","Timmerman","Guido Timmerman","Chief Revenue Officer","Greater Boston","coretelligent.com","https://linkedin.com/in/guidotimmerman",,,,"false",,,,
,,"Nicholas","Wolk","Nicholas Wolk","Vice President of Sales","Washington DC-Baltimore Area","crossfirelogistics.com","https://linkedin.com/in/nicholas-wolk-94979814a",,,,"false",,,,
,,"Larry","Pafel","Larry Pafel","Sr. Vice President of Sales - North America","Washington DC-Baltimore Area","americanlube.com","https://linkedin.com/in/larry-pafel-b0752414",,,,"false",,,,
,,"Chris","Reese","Chris Reese","Chief Revenue Officer","Salt Lake City Metropolitan Area","everyonesocial.com","https://linkedin.com/in/chris-reese1",,,,"false",,,,
,,"Jeoff","Williams","Jeoff Williams","Chief Revenue Officer (CRO)","Dallas-Fort Worth Metroplex","verficopro.com","https://linkedin.com/in/jeoff-williams-12a8a0234",,,,"false",,,,
,,"Blaine T.","Christopher","Blaine T. Christopher","VP, Sales & Operations","Dallas-Fort Worth Metroplex","uslegalpro.com","https://linkedin.com/in/blaine-t-christopher-87414bb",,,,"false",,,,
,,"Mridula","Saini","Mridula Saini","Chief Revenue Officer (CRO)","San Francisco Bay Area","ikasi.ai","https://linkedin.com/in/mridulasaini",,,,"false",,,,
,,"David","Goins","David Goins","Vice President of Sales","Dallas-Fort Worth Metroplex","walkeradvertising.com","https://linkedin.com/in/david-goins-21a2549",,,,"false",,,,
,,"Joe","Weber","Joe Weber","Senior Vice President of Sales","Raleigh-Durham-Chapel Hill Area","joynd.io","https://linkedin.com/in/meetjoeweber",,,,"false",,,,
,,"Anuj","Kumar","Anuj Kumar","Chief Revenue Officer (CRO)","Washington DC-Baltimore Area","humansecurity.com","https://linkedin.com/in/theanujkumar",,,,"false",,,,
,,"Daniela Alejandra","González","Daniela Alejandra González","Vice President of Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/daniela-alejandra-gonzález-0551391b5",,,,"false",,,,
,,"Drew","Fessler","Drew Fessler","VP Solar Sales & Installation","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/drew-fessler-44092818",,,,"false",,,,
,,"Michael","Jones","Michael Jones","Assistant Vice President Strategic Sales Initiatives","Dallas-Fort Worth Metroplex","gmfinancial.com","https://linkedin.com/in/michael-jones-a86834199",,,,"false",,,,
,,"Scott","Ellis","Scott Ellis","Vice President Sales & Marketing","Greater Minneapolis-St. Paul Area","transportdesigns.com","https://linkedin.com/in/scott-ellis-152441122",,,,"false",,,,
,,"Eric","Gilpin","Eric Gilpin","Chief Revenue Officer","Greater Chicago Area","g2.com","https://linkedin.com/in/ericgilpin",,,,"false",,,,
